id,wta_change_code1,wta_change_code2,wta_change_code3,startdate,fbhrs_iphone_success,battery_days,fbhrs_battery,fbhrs_nonbattery,fbhrs_noapp,autom_reac,apps_less_use
12325,,,,04/12/2018 15:57,,,,,20.0,No,ANONYMIZED
12326,Other,,,03/12/2018 07:53,Yes,Last day,17min,,,No,ANONYMIZED
12331,Misunderst. 4vs8 wks,Convex cost,,03/12/2018 08:35,,,,2.0,,,ANONYMIZED
12336,Other,,,03/12/2018 13:32,,,,14.0,,No,ANONYMIZED
12346,Time shock,,,03/12/2018 08:37,,,,30.0,,No,ANONYMIZED
12359,Other,,,03/12/2018 10:33,,,,12.0,,No,ANONYMIZED
12367,Time shock,,,03/12/2018 08:03,Yes,Last 10 days,2 hrs and 15 min,,,No,ANONYMIZED
12368,,,,03/12/2018 09:15,,,,10.0,,Yes,ANONYMIZED
12371,Other,,,04/12/2018 16:30,,,,5.0,,Yes,ANONYMIZED
12383,,,,04/12/2018 15:04,Yes,Last day,0 minutes ,,,No,ANONYMIZED
12389,Convex cost,,,03/12/2018 08:37,,,,0.0,,,ANONYMIZED
12398,Other,,,03/12/2018 08:00,,,,7.0,,,ANONYMIZED
12403,,,,16/12/2018 11:38,,,,,7.0,,ANONYMIZED
12405,,,,03/12/2018 14:10,,,,12.0,,No,ANONYMIZED
12418,Time shock,,,03/12/2018 08:40,,,,5.0,,No,ANONYMIZED
12427,,,,03/12/2018 09:00,Yes,Last 10 days,8 hours 26 minutes,,,No,ANONYMIZED
12449,Other,,,03/12/2018 15:02,,,,49.0,,Yes,ANONYMIZED
12453,,,,03/12/2018 10:19,Yes,Last 10 days,"4 hrs, 25 min",,,No,ANONYMIZED
12460,Strategic BDM,,,03/12/2018 08:20,,,,,3.0,,ANONYMIZED
12477,Other,Strategic BDM,,03/12/2018 19:25,Yes,Last 10 days,21 hrs and 48min,,,Yes,ANONYMIZED
12527,Other,,,03/12/2018 08:10,No,,,4.0,,No,ANONYMIZED
12544,,,,03/12/2018 11:15,,,,2.0,,No,ANONYMIZED
12550,,,,03/12/2018 08:07,,,,6.0,,Yes,ANONYMIZED
12555,Time shock,,,03/12/2018 09:23,,,,7.0,,No,ANONYMIZED
12557,,,,03/12/2018 08:00,,,,3.0,,No,ANONYMIZED
12616,Other,,,03/12/2018 14:54,Yes,Last 10 days,3 hrs and 53 mins,,,Yes,ANONYMIZED
12625,Strategic BDM,Anchoring,,03/12/2018 08:01,,,,5.0,,,ANONYMIZED
12636,,,,03/12/2018 07:58,Yes,Last 10 days,10hrs 48mins,,,No,ANONYMIZED
12662,,,,03/12/2018 07:57,,,,10.0,,No,ANONYMIZED
12664,Strategic BDM,Anchoring,,04/12/2018 21:10,Yes,Last 10 days,11 hours and 45 minutes ,,,Yes,ANONYMIZED
12676,,,,03/12/2018 11:28,,,,10.0,,No,ANONYMIZED
12685,,,,04/12/2018 12:12,,,,15.0,,No,ANONYMIZED
12695,Strategic BDM,,,03/12/2018 10:38,Yes,Last 10 days,10 hours and 7 minutes,,,Yes,ANONYMIZED
12698,Strategic BDM,,,03/12/2018 11:55,Yes,Last day,52 mins,,,Yes,ANONYMIZED
12728,,,,03/12/2018 09:41,Yes,Last 10 days,5 hours 58 minutes ,,,Yes,ANONYMIZED
12760,,,,04/12/2018 06:37,,,,1.0,,No,ANONYMIZED
12761,Other,Convex cost,,03/12/2018 08:55,,,,1.0,,,ANONYMIZED
12766,Other,,,06/12/2018 11:08,Yes,Last 10 days,19 hours and 49 minutes ,,,Yes,ANONYMIZED
12777,,,,03/12/2018 20:37,,,,14.0,,No,ANONYMIZED
12780,Time shock,,,04/12/2018 18:31,,,,10.0,,Yes,ANONYMIZED
12787,,,,03/12/2018 10:05,,,,1.0,,No,ANONYMIZED
12801,,,,04/12/2018 16:09,,,,10.0,,No,ANONYMIZED
12802,,,,03/12/2018 09:37,Yes,Last 14 days,12.75 hrs,,,No,ANONYMIZED
12846,,,,04/12/2018 15:40,,,,6.0,,No,ANONYMIZED
12861,,,,03/12/2018 08:01,,,,,7.0,Yes,ANONYMIZED
12884,,,,03/12/2018 14:39,,,,,3.0,Yes,ANONYMIZED
12895,Other,,,04/12/2018 21:56,Yes,Last 10 days,6 hours 46 minutes,,,,ANONYMIZED
12907,,,,03/12/2018 10:33,Yes,Last 10 days,hours and minutes,,,No,ANONYMIZED
12917,,,,03/12/2018 08:08,,,,9.0,,No,ANONYMIZED
12925,,,,04/12/2018 05:00,Yes,Last 7 days,7 hrs,,,No,ANONYMIZED
12941,,,,03/12/2018 08:22,Yes,Last 10 days,1 hr and 2 minutes,,,No,ANONYMIZED
12942,,,,03/12/2018 09:15,,,,7.0,,Yes,ANONYMIZED
12952,,,,03/12/2018 07:58,Yes,Last 10 days,1 hrs 7 min,,,No,ANONYMIZED
12959,Other,,,03/12/2018 08:48,,,,5.0,,No,ANONYMIZED
12962,Other,,,03/12/2018 07:56,,,,20.0,,No,ANONYMIZED
12968,Strategic BDM,Anchoring,,03/12/2018 10:20,No,,,0.0,,,ANONYMIZED
12970,,,,03/12/2018 20:38,,,,0.0,,,ANONYMIZED
12980,Strategic BDM,,,12/12/2018 21:45,,,,0.0,,No,ANONYMIZED
12993,,,,07/12/2018 10:38,Yes,Last 10 days,4hrs and 11 mins,,,No,ANONYMIZED
13023,Convex cost,,,03/12/2018 11:02,Yes,Last 10 days,6 hrs and 6 min,,,,ANONYMIZED
13028,Strategic BDM,,,04/12/2018 15:45,Yes,Last 10 days,13 hrs and 47 min,,,No,ANONYMIZED
13031,Other,,,03/12/2018 07:56,,,,1.0,,Yes,ANONYMIZED
13042,,,,03/12/2018 13:52,,,,6.0,,No,ANONYMIZED
13106,Strategic BDM,Anchoring,,04/12/2018 16:04,,,,0.0,,,ANONYMIZED
13136,,,,04/12/2018 16:34,Yes,Last day,55mins,,,Yes,ANONYMIZED
13191,Convex cost,,,03/12/2018 18:10,,,,1.0,,,ANONYMIZED
13192,,,,03/12/2018 08:18,Yes,Last 10 days,6 hrs and 9 minutes ,,,No,ANONYMIZED
13221,Strategic BDM,,,03/12/2018 08:15,,,,,7.0,No,ANONYMIZED
13222,,,,03/12/2018 17:52,,,,14.0,,Yes,ANONYMIZED
13258,Anchoring,Time shock,,03/12/2018 09:17,,,,,5.0,,ANONYMIZED
13276,,,,10/12/2018 10:50,,,,7.0,,Yes,ANONYMIZED
13293,,,,03/12/2018 09:21,Yes,Last 10 days,8 hrs 11 min,,,Yes,ANONYMIZED
13302,,,,03/12/2018 09:09,,,,,3.0,No,ANONYMIZED
13330,Convex cost,Anchoring,,03/12/2018 20:25,,,,2.0,,,ANONYMIZED
13338,,,,03/12/2018 18:06,,,,2.0,,No,ANONYMIZED
13351,Strategic BDM,,,03/12/2018 07:53,,,,1.0,,No,ANONYMIZED
13356,,,,03/12/2018 08:03,Yes,Last 10 days,7h 37m,,,No,ANONYMIZED
13377,Strategic BDM,,,03/12/2018 19:39,Yes,Last 10 days,11 hrs 18 min,,,,ANONYMIZED
13383,,,,04/12/2018 15:11,Yes,Last 10 days,4 hours,,,Yes,ANONYMIZED
13396,,,,04/12/2018 18:20,Yes,Last 10 days,31 minutes ,,,Yes,ANONYMIZED
13414,,,,03/12/2018 08:13,,,,14.0,,No,ANONYMIZED
13415,Anchoring,Strategic BDM,,03/12/2018 08:43,,,,10.0,,,ANONYMIZED
13424,,,,03/12/2018 07:53,Yes,Last 7 days,7 hrs and 53 min,,,Yes,ANONYMIZED
13427,Strategic BDM,,,03/12/2018 09:11,Yes,Last 7 days,6 minutes,,,,ANONYMIZED
13444,Strategic BDM,,,03/12/2018 19:23,Yes,Last 10 days,2hrs and 40min,,,No,ANONYMIZED
13451,Strategic BDM,Convex cost,,03/12/2018 08:22,Yes,Last day,24 mins,,,,ANONYMIZED
13457,,,,03/12/2018 11:28,,,,3.0,,No,ANONYMIZED
13482,,,,03/12/2018 15:37,,,,2.0,,No,ANONYMIZED
13485,Time shock,,,04/12/2018 15:11,,,,15.0,,No,ANONYMIZED
13507,Other,,,03/12/2018 13:04,Yes,Last day,1h 41m,,,No,ANONYMIZED
13510,Other,,,03/12/2018 07:54,,,,,2.0,Yes,ANONYMIZED
13514,,,,03/12/2018 10:52,,,,,7.0,No,ANONYMIZED
13518,,,,05/12/2018 03:47,Yes,Last 10 days,10 hrs 59 mins,,,No,ANONYMIZED
13532,,,,03/12/2018 08:09,,,,10.0,,No,ANONYMIZED
13563,,,,03/12/2018 10:50,Yes,Last 7 days,7.4,,,No,ANONYMIZED
13573,,,,03/12/2018 23:42,,,,2.0,,Yes,ANONYMIZED
13575,,,,03/12/2018 09:06,Yes,Last 10 days,6 hrs and 47 min,,,No,ANONYMIZED
13580,,,,03/12/2018 11:20,Yes,Last 10 days,56 min,,,No,ANONYMIZED
13602,,,,03/12/2018 10:12,Yes,Last 10 days,5 hrs and 2 mins,,,No,ANONYMIZED
13610,Anchoring,Strategic BDM,Misunderst. 4vs8 wks,03/12/2018 10:47,Yes,Last day,35 minutes,,,,ANONYMIZED
13611,,,,03/12/2018 15:08,,,,1.0,,No,ANONYMIZED
13615,Strategic BDM,,,04/12/2018 20:03,,,,3.0,,No,ANONYMIZED
13617,Other,,,03/12/2018 19:10,,,,3.0,,No,ANONYMIZED
13622,,,,03/12/2018 07:53,Yes,Last 10 days,6 hrs and 5 min,,,No,ANONYMIZED
13630,Other,,,03/12/2018 09:28,,,,3.0,,No,ANONYMIZED
13670,Convex cost,,,03/12/2018 17:28,,,,4.0,,,ANONYMIZED
13671,Convex cost,,,03/12/2018 12:58,,,,14.0,,,ANONYMIZED
13683,Other,,,03/12/2018 11:05,Yes,Last 20 days or more,0h0m,,,,ANONYMIZED
13700,Anchoring,Strategic BDM,,04/12/2018 17:11,Yes,Last 10 days,3 hours 37 minutes,,,Yes,ANONYMIZED
13701,,,,03/12/2018 09:57,,,,10.0,,No,ANONYMIZED
13709,Strategic BDM,,,03/12/2018 09:41,Yes,Last 10 days,1.5 hours,,,Yes,ANONYMIZED
13711,,,,03/12/2018 11:41,,,,,3.0,No,ANONYMIZED
13726,Other,,,04/12/2018 08:09,Yes,Last 10 days,3.2 hrs,,,No,ANONYMIZED
13729,,,,03/12/2018 08:18,,,,5.0,,No,ANONYMIZED
13749,Other,,,03/12/2018 10:33,,,,7.0,,Yes,ANONYMIZED
13768,,,,03/12/2018 15:40,,,,6.0,,No,ANONYMIZED
13769,Other,,,04/12/2018 11:14,,,,25.0,,,ANONYMIZED
13779,Other,,,13/12/2018 22:04,,,,3.0,,Yes,ANONYMIZED
13780,,,,03/12/2018 07:54,,,,8.0,,No,ANONYMIZED
13789,Other,,,03/12/2018 07:54,,,,1.0,,,ANONYMIZED
13790,Strategic BDM,,,03/12/2018 09:34,,,,20.0,,,ANONYMIZED
13796,Strategic BDM,,,05/12/2018 16:59,Yes,Last 7 days,3hrs 38 min,,,No,ANONYMIZED
13802,Other,,,03/12/2018 07:55,Yes,Last 10 days,0,,,No,ANONYMIZED
13807,Convex cost,Misunderst. 4vs8 wks,,03/12/2018 07:55,Yes,Last day,1 hours ,,,,ANONYMIZED
13820,,,,04/12/2018 15:32,Yes,Last 10 days,21 hrs and 10 min,,,Yes,ANONYMIZED
13827,Strategic BDM,,,06/12/2018 11:19,Yes,Last 10 days,"3 hours, 25 minutes",,,No,ANONYMIZED
13836,,,,03/12/2018 09:09,,,,17.5,,Yes,ANONYMIZED
13837,,,,03/12/2018 10:46,Yes,Last 10 days,14 hours and 42 minutes,,,No,ANONYMIZED
13854,,,,03/12/2018 11:17,,,,,1.0,,ANONYMIZED
13855,,,,04/12/2018 18:39,Yes,Last 10 days,19 hours 22 minutes,,,No,ANONYMIZED
13867,Convex cost,Other,,03/12/2018 08:08,,,,8.0,,,ANONYMIZED
13875,,,,03/12/2018 09:15,Yes,Last 10 days,50 min,,,No,ANONYMIZED
13878,,,,03/12/2018 10:09,,,,14.0,,No,ANONYMIZED
13884,Time shock,,,03/12/2018 07:53,,,,10.0,,,ANONYMIZED
13894,,,,03/12/2018 10:22,Yes,Last 7 days,3.6 hrs,,,No,ANONYMIZED
13897,Other,,,03/12/2018 07:57,Yes,Last 3 days,120 min,,,No,ANONYMIZED
13907,,,,03/12/2018 08:27,,,,7.0,,Yes,ANONYMIZED
13934,,,,03/12/2018 08:01,,,,14.0,,No,ANONYMIZED
13941,,,,03/12/2018 09:45,,,,7.0,,No,ANONYMIZED
13945,Anchoring,Strategic BDM,,03/12/2018 11:56,Yes,Last 7 days,1.7,,,,ANONYMIZED
13948,,,,03/12/2018 08:26,,,,2.0,,No,ANONYMIZED
13966,,,,03/12/2018 08:55,Yes,Last 10 days,3 hrs 38 mins,,,No,ANONYMIZED
13975,,,,03/12/2018 17:19,Yes,Last 7 days,7.7 hrs,,,No,ANONYMIZED
13984,Other,,,03/12/2018 11:47,Yes,Last 7 days,5 hrs 32 mins,,,No,ANONYMIZED
13992,,,,05/12/2018 08:59,,,,16.0,,No,ANONYMIZED
14005,,,,03/12/2018 09:48,Yes,Last 10 days,4 hrs and 38 mins,,,No,ANONYMIZED
14012,Other,,,03/12/2018 08:15,Yes,Last 10 days,11 hrs 58 min,,,Yes,ANONYMIZED
14021,,,,03/12/2018 08:46,,,,21.0,,No,ANONYMIZED
14039,Other,,,04/12/2018 13:35,Yes,Last 10 days,7.42 hours,,,No,ANONYMIZED
14066,Other,,,03/12/2018 08:45,Yes,Last day,47 minutes,,,No,ANONYMIZED
14071,Strategic BDM,,,03/12/2018 12:06,,,,5.0,,No,ANONYMIZED
14088,Strategic BDM,Anchoring,,05/12/2018 02:28,Yes,Last 7 days,4.0 hours,,,,ANONYMIZED
14089,Other,Time shock,,04/12/2018 16:25,,,,40.0,,No,ANONYMIZED
14106,,,,03/12/2018 19:11,,,,7.0,,Yes,ANONYMIZED
14111,,,,04/12/2018 20:15,Yes,Last 7 days,1 hour 25 min,,,No,ANONYMIZED
14112,,,,03/12/2018 09:08,Yes,Last 10 days,4 hours and 41 minutes,,,No,ANONYMIZED
14117,Convex cost,,,03/12/2018 19:37,Yes,Last 7 days,5.2 hours,,,,ANONYMIZED
14123,,,,03/12/2018 11:47,,,,10.0,,Yes,ANONYMIZED
14144,,,,06/12/2018 17:20,,,,10.0,,Yes,ANONYMIZED
14156,,,,03/12/2018 08:18,Yes,Last 10 days,9 hours and 10 minutes,,,,ANONYMIZED
14159,,,,03/12/2018 17:58,,,,7.0,,No,ANONYMIZED
14160,Strategic BDM,,,04/12/2018 12:13,,,,,5.0,Yes,ANONYMIZED
14163,,,,03/12/2018 11:07,Yes,Last 10 days,2 hrs and 17 min,,,No,ANONYMIZED
14205,Strategic BDM,Anchoring,,04/12/2018 04:23,,,,0.0,,,ANONYMIZED
14218,,,,05/12/2018 03:12,Yes,Last 10 days,15 hours 25 minutes ,,,Yes,ANONYMIZED
14221,,,,03/12/2018 09:08,,,,,12.0,Yes,ANONYMIZED
14225,Time shock,,,03/12/2018 08:36,,,,20.0,,No,ANONYMIZED
14228,,,,03/12/2018 08:24,,,,28.0,,No,ANONYMIZED
14248,,,,03/12/2018 09:02,Yes,Last 10 days,13 hours and 42 minute ,,,Yes,ANONYMIZED
14252,,,,03/12/2018 08:46,Yes,Last 10 days,"Hours, minutes",,,No,ANONYMIZED
14253,,,,04/12/2018 15:04,Yes,Last 10 days,3 hrs 55 minutes,,,No,ANONYMIZED
14259,Convex cost,,,03/12/2018 08:57,Yes,Last 10 days,2h51min,,,,ANONYMIZED
14277,,,,04/12/2018 16:35,Yes,Last 5 days,Hours and minutes ,,,Yes,ANONYMIZED
14284,Other,,,03/12/2018 13:05,,,,20.0,,No,ANONYMIZED
14308,,,,03/12/2018 09:02,Yes,Last 10 days,11hrs and 32mins,,,No,ANONYMIZED
14321,,,,03/12/2018 08:22,Yes,Last day,32 minutes ,,,No,ANONYMIZED
14338,Other,,,03/12/2018 08:44,Yes,Last 10 days,4.25 hrs,,,No,ANONYMIZED
14344,,,,05/12/2018 10:24,Yes,Last 5 days,Minutes ,,,No,ANONYMIZED
14358,Other,,,03/12/2018 11:17,Yes,Last 7 days,7hrs 47mins,,,,ANONYMIZED
14385,Convex cost,Misunderst. 4vs8 wks,,05/12/2018 15:39,Yes,Last 10 days,1 hr and 11 min,,,,ANONYMIZED
14402,,,,04/12/2018 11:26,,,,3.0,,No,ANONYMIZED
14434,Other,,,06/12/2018 18:32,,,,3.5,,No,ANONYMIZED
14456,Strategic BDM,,,03/12/2018 10:40,,,,10.0,,No,ANONYMIZED
14476,,,,03/12/2018 09:05,Yes,Last 10 days,6 hrs and 2 min,,,No,ANONYMIZED
14487,,,,03/12/2018 08:37,,,,6.0,,No,ANONYMIZED
14488,,,,03/12/2018 08:51,,,,,25.0,No,ANONYMIZED
14492,,,,03/12/2018 13:23,Yes,Last 10 days,4 hours 41 minutes,,,No,ANONYMIZED
14511,,,,06/12/2018 11:00,,,,0.5,,No,ANONYMIZED
14517,,,,10/12/2018 22:26,Yes,Last 10 days,17 hrs and 27 minutes ,,,No,ANONYMIZED
14527,,,,06/12/2018 18:38,Yes,Last 10 days,19 hrs,,,No,ANONYMIZED
14532,Other,,,03/12/2018 08:36,Yes,Last day,50 min,,,No,ANONYMIZED
14551,Other,,,03/12/2018 12:12,,,,4.0,,Yes,ANONYMIZED
14613,,,,03/12/2018 09:44,Yes,Last 7 days,14 hrs 12 min,,,No,ANONYMIZED
14617,Strategic BDM,,,03/12/2018 07:53,,,,,1.0,,ANONYMIZED
14626,Strategic BDM,,,03/12/2018 12:32,,,,1.0,,,ANONYMIZED
14634,Strategic BDM,Convex cost,,03/12/2018 08:03,,,,,4.0,,ANONYMIZED
14651,Convex cost,,,03/12/2018 18:32,,,,10.0,,,ANONYMIZED
14657,,,,10/12/2018 17:40,Yes,Last 2 days,Hours and minutes,,,No,ANONYMIZED
14658,,,,03/12/2018 13:15,,,,6.0,,No,ANONYMIZED
14662,Other,,,03/12/2018 10:13,,,,,40.0,No,ANONYMIZED
14668,,,,04/12/2018 15:04,,,,10.0,,Yes,ANONYMIZED
14687,,,,03/12/2018 07:53,,,,40.0,,No,ANONYMIZED
14701,,,,04/12/2018 11:21,,,,,5.0,No,ANONYMIZED
14718,Other,,,03/12/2018 10:50,,,,12.0,,Yes,ANONYMIZED
14729,Other,,,03/12/2018 15:19,Yes,Last 10 days,13 hrs and 9 min,,,No,ANONYMIZED
14738,,,,06/12/2018 07:32,Yes,Last 7 days,1 hr 43 min,,,No,ANONYMIZED
14740,,,,03/12/2018 10:26,Yes,Last 7 days,0 minutes ,,,No,ANONYMIZED
14746,,,,03/12/2018 08:01,Yes,Last 10 days,18 hrs 24 min,,,Yes,ANONYMIZED
14751,,,,04/12/2018 13:10,Yes,Last day,24 minutes ,,,No,ANONYMIZED
14771,,,,03/12/2018 09:59,Yes,Last 10 days,0 min,,,No,ANONYMIZED
14773,,,,10/12/2018 18:01,Yes,Last day,Hours and minutes ,,,No,ANONYMIZED
14782,Other,,,10/12/2018 17:52,,,,7.0,,No,ANONYMIZED
14785,,,,03/12/2018 14:49,Yes,Last 7 days,3h 29m,,,No,ANONYMIZED
14791,Other,,,03/12/2018 07:54,,,,15.0,,Yes,ANONYMIZED
14800,,,,04/12/2018 10:30,,,,22.0,,No,ANONYMIZED
14856,Other,,,03/12/2018 11:26,,,,0.5,,No,ANONYMIZED
14860,Other,,,03/12/2018 08:57,,,,,1.0,,ANONYMIZED
14866,Convex cost,,,03/12/2018 08:39,,,,2.0,,,ANONYMIZED
14869,Anchoring,Strategic BDM,,04/12/2018 20:32,Yes,Last 10 days,8 hrs and 47 mins,,,No,ANONYMIZED
14900,Time shock,,,03/12/2018 08:52,Yes,Last 10 days,4 hrs and 14 min,,,No,ANONYMIZED
14934,,,,03/12/2018 09:57,Yes,Last day,2 hrs 8 min,,,No,ANONYMIZED
14935,Other,,,04/12/2018 06:46,Yes,Last 10 days,2 hrs 44 min,,,No,ANONYMIZED
14965,,,,03/12/2018 08:48,Yes,Last 3 days,6 hrs and 38 min,,,No,ANONYMIZED
14969,Convex cost,,,03/12/2018 15:42,,,,2.0,,,ANONYMIZED
14970,,,,03/12/2018 07:53,,,,3.0,,No,ANONYMIZED
14974,Other,,,03/12/2018 07:55,Yes,Last 10 days,17h 37m,,,Yes,ANONYMIZED
14991,Strategic BDM,,,04/12/2018 19:39,Yes,Last 10 days,9 hours and 58 minutes,,,No,ANONYMIZED
15023,,,,10/12/2018 17:45,,,,20.0,,Yes,ANONYMIZED
15027,,,,11/12/2018 14:15,,,,1.0,,No,ANONYMIZED
15035,,,,03/12/2018 16:06,,,,12.0,,No,ANONYMIZED
15036,Strategic BDM,,,03/12/2018 08:01,,,,20.0,,Yes,ANONYMIZED
15046,,,,04/12/2018 13:27,Yes,Last 10 days,2 hours 36 minutes,,,No,ANONYMIZED
15047,Other,,,03/12/2018 10:52,,,,1.0,,Yes,ANONYMIZED
15059,Strategic BDM,,,04/12/2018 14:59,,,,0.5,,,ANONYMIZED
15074,,,,03/12/2018 17:28,Yes,Last 10 days,7 hours 5 min,,,No,ANONYMIZED
15076,Other,,,03/12/2018 11:30,Yes,Last 7 days,12.4 hours,,,No,ANONYMIZED
15078,,,,03/12/2018 12:12,Yes,Last 7 days,6,,,No,ANONYMIZED
15087,,,,06/12/2018 19:12,,,,10.0,,No,ANONYMIZED
15089,,,,03/12/2018 08:00,Yes,Last 10 days,23 hrs and 58 min,,,No,ANONYMIZED
15096,,,,04/12/2018 11:04,,,,18.0,,No,ANONYMIZED
15098,,,,03/12/2018 10:23,,,,8.0,,No,ANONYMIZED
15100,,,,03/12/2018 09:08,Yes,Last 7 days,9.3,,,No,ANONYMIZED
15106,Convex cost,,,03/12/2018 07:54,,,,10.0,,,ANONYMIZED
15107,Strategic BDM,Anchoring,,03/12/2018 15:26,,,,,21.0,No,ANONYMIZED
15113,Other,,,03/12/2018 08:03,No,,,1.0,,No,ANONYMIZED
15116,,,,03/12/2018 08:34,Yes,Last 10 days,13 hours,,,No,ANONYMIZED
15146,Other,,,03/12/2018 09:02,,,,6.0,,No,ANONYMIZED
15157,,,,03/12/2018 14:07,,,,1.0,,No,ANONYMIZED
15163,Other,,,03/12/2018 09:19,,,,2.0,,No,ANONYMIZED
15166,,,,03/12/2018 08:08,,,,14.0,,No,ANONYMIZED
15174,,,,03/12/2018 13:28,,,,20.0,,Yes,ANONYMIZED
15183,Strategic BDM,,,03/12/2018 14:57,,,,6.0,,No,ANONYMIZED
15204,,,,03/12/2018 09:49,Yes,Last 10 days,5 hrs 35 min,,,No,ANONYMIZED
15213,Other,,,04/12/2018 10:59,Yes,Last 10 days,5hrs and 18 mins,,,,ANONYMIZED
15220,,,,03/12/2018 07:59,Yes,Last 10 days,4 hrs 23m,,,Yes,ANONYMIZED
15230,,,,03/12/2018 08:19,,,,3.0,,No,ANONYMIZED
15236,,,,03/12/2018 07:53,Yes,Last 10 days,15 hrs and 15 min,,,,ANONYMIZED
15261,Convex cost,Misunderst. 4vs8 wks,,03/12/2018 09:14,No,,,0.0,,,ANONYMIZED
15275,Strategic BDM,Anchoring,,04/12/2018 04:46,Yes,Last 7 days,4 hours 1 minute ,,,Yes,ANONYMIZED
15292,,,,03/12/2018 08:36,Yes,Last 20 days or more,0,,,,ANONYMIZED
15299,,,,03/12/2018 12:56,Yes,Last 7 days,40 min,,,Yes,ANONYMIZED
15301,,,,06/12/2018 05:41,,,,5.0,,No,ANONYMIZED
15306,Convex cost,,,03/12/2018 14:57,Yes,Last 10 days,33hrs 3min,,,,ANONYMIZED
15316,,,,04/12/2018 16:38,Yes,Last 10 days,25 hrs 9 minutes,,,No,ANONYMIZED
15336,,,,03/12/2018 09:02,,,,,15.0,No,ANONYMIZED
15346,,,,03/12/2018 07:54,,,,8.0,,No,ANONYMIZED
15352,Other,,,03/12/2018 08:11,Yes,Last 18 days,0,,,No,ANONYMIZED
15371,,,,03/12/2018 07:55,Yes,Last 10 days,7 hrs 56 mins,,,No,ANONYMIZED
15393,,,,04/12/2018 04:51,Yes,Last 10 days,9 minutes,,,No,ANONYMIZED
15412,Other,,,03/12/2018 08:07,Yes,Last 10 days,8 hours 18 minutes,,,No,ANONYMIZED
15425,Other,,,03/12/2018 13:24,,,,1.0,,No,ANONYMIZED
15437,Strategic BDM,,,03/12/2018 08:04,,,,1.0,,,ANONYMIZED
15440,Convex cost,,,04/12/2018 04:31,No,,,0.0,,,ANONYMIZED
15441,,,,03/12/2018 16:47,,,,,2.0,No,ANONYMIZED
15448,Other,,,04/12/2018 16:18,,,,15.0,,No,ANONYMIZED
15460,Time shock,,,03/12/2018 10:48,Yes,Last 10 days,43 minutes,,,Yes,ANONYMIZED
15465,,,,03/12/2018 16:32,,,,3.0,,No,ANONYMIZED
15471,,,,03/12/2018 08:46,,,,40.0,,No,ANONYMIZED
15503,Other,,,03/12/2018 22:24,Yes,Last 10 days,11 hours and 10 minutes,,,No,ANONYMIZED
15504,,,,03/12/2018 17:55,,,,,15.0,,ANONYMIZED
15507,,,,03/12/2018 08:00,,,,5.0,,No,ANONYMIZED
15516,Other,Strategic BDM,,04/12/2018 15:07,,,,4.0,,No,ANONYMIZED
15519,,,,04/12/2018 15:23,Yes,Last 10 days,51 minutes,,,,ANONYMIZED
15524,Convex cost,,,03/12/2018 07:53,Yes,Last 10 days,3.5 hrs,,,,ANONYMIZED
15545,,,,03/12/2018 08:27,,,,,10.0,No,ANONYMIZED
15564,Other,,,03/12/2018 09:51,Yes,Last 10 days,30 hrs and 6 min,,,No,ANONYMIZED
15567,Other,,,03/12/2018 12:07,Yes,Last 10 days,10 hrs and 18 min,,,No,ANONYMIZED
15575,Other,,,03/12/2018 07:53,,,,1.0,,No,ANONYMIZED
15608,,,,03/12/2018 08:19,,,,0.0,,No,ANONYMIZED
15618,Other,Time shock,,03/12/2018 08:03,Yes,Last 8 days,4 hrs and 37 min,,,No,ANONYMIZED
15636,,,,07/12/2018 07:53,,,,5.0,,No,ANONYMIZED
15645,,,,03/12/2018 08:15,Yes,Last 10 days,43 hours 45minutes,,,,ANONYMIZED
15661,,,,05/12/2018 12:22,Yes,Last 10 days,14 h 15 m,,,No,ANONYMIZED
15664,Other,,,03/12/2018 08:13,Yes,Last 10 days,1 hr 49 m,,,Yes,ANONYMIZED
15667,Strategic BDM,,,03/12/2018 08:37,,,,10.0,,No,ANONYMIZED
15678,,,,07/12/2018 18:06,,,,14.0,,No,ANONYMIZED
15691,,,,04/12/2018 16:24,Yes,Last 7 days,"19 hours, 44 minutes ",,,No,ANONYMIZED
15696,,,,03/12/2018 07:54,,,,18.0,,No,ANONYMIZED
15697,Strategic BDM,,,04/12/2018 16:44,,,,2.0,,No,ANONYMIZED
15716,Other,Time shock,,08/12/2018 11:54,,,,6.0,,No,ANONYMIZED
15725,,,,03/12/2018 13:02,Yes,Last day,2 hrs and 2 min.,,,No,ANONYMIZED
15726,,,,03/12/2018 07:54,Yes,Last 10 days,3hrs and 18min,,,Yes,ANONYMIZED
15751,Other,,,03/12/2018 09:21,Yes,Last 10 days,4 hrs and 27 min,,,No,ANONYMIZED
15759,Convex cost,,,05/12/2018 14:10,Yes,Last 10 days,12 hrs 23 min,,,,ANONYMIZED
15761,,,,04/12/2018 13:02,Yes,Last 3 days,0 hours (I do not have the Facebook app),,,,ANONYMIZED
15770,,,,04/12/2018 15:18,Yes,Last 10 days,1 hour 37 min,,,No,ANONYMIZED
15781,Time shock,,,04/12/2018 09:02,,,,2.0,,Yes,ANONYMIZED
15783,,,,05/12/2018 11:26,Yes,Last 10 days,15h 1m,,,No,ANONYMIZED
15799,Strategic BDM,Convex cost,Anchoring,03/12/2018 11:59,,,,0.0,,,ANONYMIZED
